"included","table_id","priority","long_name","units","comment","questions & notes","out_name","standard_name","uncinfirmed or proposed standard name","unformatted units","cell_methods","valid_min","valid_max","ok_min_mean_abs","ok_max_mean_abs","positive","dimensions","type","name","modeling_realm","frequency","cell_measures","flag_values","flag_meanings","OMIP priority","OMIP override"
"0","Lmon","1","Carbon Mass Flux out of Atmosphere due to Net Primary Production on Land","kg m-2 s-1","","None","npp","net_primary_productivity_of_carbon","None","kg m-2 s-1","time: mean area: mean where land","","","","","down","longitude latitude time","real","npp","land","mon","area: areacella","None","None","",""
"0","Lmon","1","Carbon Mass Flux into Atmosphere due to Heterotrophic Respiration on Land","kg m-2 s-1","","None","rh","heterotrophic_respiration_carbon_flux","None","kg m-2 s-1","time: mean area: mean where land","","","","","up","longitude latitude time","real","rh","land","mon","area: areacella","None","None","",""
"0","Lmon","2","Plant Functional Type Grid Fraction","%","The categories may differ from model to model, depending on their  PFT definitions.   This may include natural PFTs, anthropogenic PFTs, bare soil, lakes, urban areas, etc.   Sum of all should equal the fraction of the grid-cell that is land.","None","landCoverFrac","area_fraction","None","%","time: mean","","","","","","longitude latitude time vegtype","real","landCoverFrac","land","mon","area: areacella","None","None","",""
"0","Lmon","2","Total Primary Deciduous Tree Fraction","%","""This is the fraction of the entire grid cell  that is covered by """"total primary deciduous trees.""""""","None","treeFracPrimDec","area_fraction","None","%","time: mean","","","","","","longitude latitude time typepdec","real","treeFracPrimDec","land","mon","area: areacella","None","None","",""
"0","Lmon","2","Total Primary Evergreen Tree Cover Fraction","%","fraction of entire grid cell  that is covered by primary evergreen trees.","None","treeFracPrimEver","area_fraction","None","%","time: mean","","","","","","longitude latitude time typepever","real","treeFracPrimEver","land","mon","area: areacella","None","None","",""
"0","Lmon","2","Total Secondary Deciduous Tree Cover Fraction","%","fraction of entire grid cell  that is covered by secondary deciduous trees.","None","treeFracSecDec","area_fraction","None","%","time: mean","","","","","","longitude latitude time typesdec","real","treeFracSecDec","land","mon","area: areacella","None","None","",""
"0","Lmon","2","Total Secondary Evergreen Tree Cover Fraction","%","fraction of entire grid cell  that is covered by secondary evergreen trees.","None","treeFracSecEver","area_fraction","None","%","time: mean","","","","","","longitude latitude time typesever","real","treeFracSecEver","land","mon","area: areacella","None","None","",""
"0","Lmon","2","Total C3 PFT Cover Fraction","%","fraction of entire grid cell  that is covered by C3 PFTs (including grass, crops, and trees).","None","c3PftFrac","area_fraction","None","%","time: mean","","","","","","longitude latitude time typec3pft","real","c3PftFrac","land","mon","area: areacella","None","None","",""
"0","Lmon","2","Total C4 PFT Cover Fraction","%","fraction of entire grid cell  that is covered by C4 PFTs (including grass and crops).","None","c4PftFrac","area_fraction","None","%","time: mean","","","","","","longitude latitude time typec4pft","real","c4PftFrac","land","mon","area: areacella","None","None","",""
"0","Oclim","3","ocean vertical heat diffusivity","m2/sec","","None","difvho","ocean_vertical_heat_diffusivity","None","m2/sec","time: mean within years time: mean over years","","","","","","longitude latitude olevel time2","real","difvho","ocean","monClim","area: areacello volume: volcello","None","None","",""
"0","Oclim","3","ocean vertical salt diffusivity","m2/sec","","None","difvso","ocean_verticalt_salt_diffusivity","None","m2/sec","time: mean within years time: mean over years","","","","","","longitude latitude olevel time2","real","difvso","ocean","monClim","area: areacello volume: volcello","None","None","",""
"0","Oclim","3","Ocean Vertical Tracer Diffusivity due to Background","m2 s-1","","None","difvtrbo","ocean_vertical_tracer_diffusivity_due_to_background","None","m2 s-1","time: mean within years time: mean over years","","","","","","longitude latitude olevel time2","real","difvtrbo","ocean","monClim","area: areacello volume: volcello","None","None","",""
"0","Oclim","3","Ocean Vertical Tracer Diffusivity due to Tides","m2 s-1","","None","difvtrto","ocean_vertical_tracer_diffusivity_due_to_tides","None","m2 s-1","time: mean within years time: mean over years","","","","","","longitude latitude olevel time2","real","difvtrto","ocean","monClim","area: areacello volume: volcello","None","None","",""
"0","Oclim","3","tendency of ocean potential energy content","W/m2","","None","tnpeo","endency_of_ocean_potential_energy_content","None","W/m2","time: mean within years time: mean over years","","","","","","longitude latitude olevel time2","real","tnpeo","ocean","monClim","area: areacello volume: volcello","None","None","",""
"0","Oclim","3","Tendency of Ocean Potential Energy Content due to Tides","W m-2","","None","tnpeot","tendency_of_ocean_potential_energy_content_due_to_tides","None","W m-2","time: mean within years time: mean over years","","","","","","longitude latitude olevel time2","real","tnpeot","ocean","monClim","area: areacello volume: volcello","None","None","",""
"0","Oclim","3","Tendency of Ocean Potential Energy Content due to Background","W m-2","","None","tnpeotb","tendency_of_ocean_potential_energy_content_due_to_background","None","W m-2","time: mean within years time: mean over years","","","","","","longitude latitude olevel time2","real","tnpeotb","ocean","monClim","area: areacello volume: volcello","None","None","",""
"0","Oclim","3","Ocean Vertical Momentum Diffusivity","m2 s-1","","None","difvmo","ocean_vertical_momentum_diffusivity","None","m2 s-1","time: mean within years time: mean over years","","","","","","longitude latitude olevel time2","real","difvmo","ocean","monClim","area: areacello volume: volcello","None","None","",""
"0","Oclim","3","Ocean Vertical Momentum Diffusivity due to Background","m2 s-1","","None","difvmbo","ocean_vertical_momentum_diffusivity_due_to_background","None","m2 s-1","time: mean within years time: mean over years","","","","","","longitude latitude olevel time2","real","difvmbo","ocean","monClim","area: areacello volume: volcello","None","None","",""
"0","Oclim","3","Ocean Vertical Momentum Diffusivity due to Tides","m2 s-1","","None","difvmto","ocean_vertical_momentum_diffusivity_due_to_tides","None","m2 s-1","time: mean within years time: mean over years","","","","","","longitude latitude olevel time2","real","difvmto","ocean","monClim","area: areacello volume: volcello","None","None","",""
"0","Oclim","3","Ocean Vertical Momentum Diffusivity due to Form Drag","m2 s-1","","None","difvmfdo","ocean_vertical_momentum_diffusivity_due_to_form_drag","None","m2 s-1","time: mean within years time: mean over years","","","","","","longitude latitude olevel time2","real","difvmfdo","ocean","monClim","area: areacello volume: volcello","None","None","",""
"0","Oclim","3","Ocean Kinetic Energy Dissipation Per Unit Area due to Vertical Friction","W m-2","","None","dispkevfo","ocean_kinetic_energy_dissipation_per_unit_area_due_to_vertical_friction","None","W m-2","time: mean within years time: mean over years","","","","","","longitude latitude olevel time2","real","dispkevfo","ocean","monClim","area: areacello volume: volcello","None","None","",""
"0","Oclim","3","ocean tracer diffusivity due to parameterized mesoscale advection","m2/sec","","None","diftrblo","ocean_tracer_diffusivity_due_to_parameterized_mesoscale_advection","None","m2/sec","time: mean within years time: mean over years","","","","","","longitude latitude olevel time2","real","diftrblo","ocean","monClim","area: areacello volume: volcello","None","None","",""
"0","Oclim","3","Ocean Tracer Bolus Laplacian Diffusivity","m2 s-1","","None","diftrblo2d","ocean_tracer_bolus_laplacian_diffusivity","None","m2 s-1","time: mean within years time: mean over years","","","","","","longitude latitude time2","real","diftrblo2d","ocean","monClim","area: areacello","None","None","",""
"0","Oclim","3","Ocean Tracer Bolus Biharmonic Diffusivity","m4 s-1","","None","diftrbbo","ocean_tracer_bolus_biharmonic_diffusivity","None","m4 s-1","time: mean within years time: mean over years","","","","","","longitude latitude olevel time2","real","diftrbbo","ocean","monClim","area: areacello volume: volcello","None","None","",""
"0","Oclim","3","Ocean Tracer Bolus Biharmonic Diffusivity","m4 s-1","","None","diftrbbo2d","ocean_tracer_bolus_biharmonic_diffusivity","None","m4 s-1","time: mean within years time: mean over years","","","","","","longitude latitude time2","real","diftrbbo2d","ocean","monClim","area: areacello","None","None","",""
"0","Oclim","3","ocean tracer epineutral laplacian diffusivity","m2/sec","","None","diftrelo","ocean_tracer_epineutral_laplacian_diffusivity","None","m2/sec","time: mean within years time: mean over years","","","","","","longitude latitude olevel time2","real","diftrelo","ocean","monClim","area: areacello volume: volcello","None","None","",""
"0","Oclim","3","Ocean Tracer Epineutral Laplacian Diffusivity","m2 s-1","","None","diftrelo2d","ocean_tracer_epineutral_laplacian_diffusivity","None","m2 s-1","time: mean within years time: mean over years","","","","","","longitude latitude time2","real","diftrelo2d","ocean","monClim","area: areacello","None","None","",""
"0","Oclim","3","Ocean Tracer Epineutral Biharmonic Diffusivity","m4 s-1","","None","diftrebo","ocean_tracer_epineutral_biharmonic_diffusivity","None","m4 s-1","time: mean within years time: mean over years","","","","","","longitude latitude olevel time2","real","diftrebo","ocean","monClim","area: areacello volume: volcello","None","None","",""
"0","Oclim","3","Ocean Tracer Epineutral Biharmonic Diffusivity","m4 s-1","","None","diftrebo2d","ocean_tracer_epineutral_biharmonic_diffusivity","None","m4 s-1","time: mean within years time: mean over years","","","","","","longitude latitude time2","real","diftrebo2d","ocean","monClim","area: areacello","None","None","",""
"0","Oclim","3","Ocean Tracer XY Laplacian Diffusivity","m2 s-1","","None","diftrxylo","ocean_tracer_xy_laplacian_diffusivity","None","m2 s-1","time: mean within years time: mean over years","","","","","","longitude latitude olevel time2","real","diftrxylo","ocean","monClim","area: areacello volume: volcello","None","None","",""
"0","Oclim","3","Ocean Tracer XY Laplacian Diffusivity","m2 s-1","","None","diftrxylo2d","ocean_tracer_xy_laplacian_diffusivity","None","m2 s-1","time: mean within years time: mean over years","","","","","","longitude latitude time2","real","diftrxylo2d","ocean","monClim","area: areacello","None","None","",""
"0","Oclim","3","Ocean Tracer XY Biharmonic Diffusivity","m4 s-1","","None","diftrxybo","ocean_tracer_xy_biharmonic_diffusivity","None","m4 s-1","time: mean within years time: mean over years","","","","","","longitude latitude olevel time2","real","diftrxybo","ocean","monClim","area: areacello volume: volcello","None","None","",""
"0","Oclim","3","Ocean Tracer XY Biharmonic Diffusivity","m4 s-1","","None","diftrxybo2d","ocean_tracer_xy_biharmonic_diffusivity","None","m4 s-1","time: mean within years time: mean over years","","","","","","longitude latitude time2","real","diftrxybo2d","ocean","monClim","area: areacello","None","None","",""
"0","Oclim","3","tendency of ocean eddy kinetic energy content due to parameterized eddy advection","W/m2","","None","tnkebto","tendency_of_ocean_eddy_kinetic_energy_content_due_to_parameterized_eddy_advection","None","W/m2","time: mean within years time: mean over years","","","","","","longitude latitude olevel time2","real","tnkebto","ocean","monClim","area: areacello volume: volcello","None","None","",""
"0","Oclim","3","Tendency of Ocean Eddy Kinetic Energy Content due to Bolus Transport","W m-2","","None","tnkebto2d","tendency_of_ocean_eddy_kinetic_energy_content_due_to_bolus_transport","None","W m-2","time: mean within years time: mean over years","","","","","","longitude latitude time2","real","tnkebto2d","ocean","monClim","area: areacello","None","None","",""
"0","Oclim","3","ocean momentum xy laplacian diffusivity","m2/sec","","None","difmxylo","ocean_momentum_xy_laplacian_diffusivity","None","m2/sec","time: mean within years time: mean over years","","","","","","longitude latitude olevel time2","real","difmxylo","ocean","monClim","area: areacello volume: volcello","None","None","",""
"0","Oclim","3","Ocean Momentum XY Laplacian Diffusivity","m2 s-1","","None","difmxylo2d","ocean_momentum_xy_laplacian_diffusivity","None","m2 s-1","time: mean within years time: mean over years","","","","","","longitude latitude time2","real","difmxylo2d","ocean","monClim","area: areacello","None","None","",""
"0","Oclim","3","ocean momentum xy biharmonic diffusivity","m4/sec","","None","difmxybo","ocean_momentum_xy_biharmonic_diffusivity","None","m4/sec","time: mean within years time: mean over years","","","","","","longitude latitude olevel time2","real","difmxybo","ocean","monClim","area: areacello volume: volcello","None","None","",""
"0","Oclim","3","Ocean Momentum XY Biharmonic Diffusivity","m4 s-1","","None","difmxybo2d","ocean_momentum_xy_biharmonic_diffusivity","None","m4 s-1","time: mean within years time: mean over years","","","","","","longitude latitude time2","real","difmxybo2d","ocean","monClim","area: areacello","None","None","",""
"0","Oclim","3","ocean kinetic energy dissipation per unit area due to xy friction","W/m2","","None","dispkexyfo","ocean_kinetic_energy_dissipation_per_unit_area_due_to_xy_friction","None","W/m2","time: mean within years time: mean over years","","","","","","longitude latitude olevel time2","real","dispkexyfo","ocean","monClim","area: areacello volume: volcello","None","None","",""
"0","Oclim","3","Ocean Kinetic Energy Dissipation Per Unit Area due to XY Friction","W m-2","","None","dispkexyfo2d","ocean_kinetic_energy_dissipation_per_unit_area_due_to_xy_friction","None","W m-2","time: mean within years time: mean over years","","","","","","longitude latitude time2","real","dispkexyfo2d","ocean","monClim","area: areacello","None","None","",""
"1","Oclim","1","Depth Below Geoid of Ocean Layer","m","","None","zfull","depth_below_geoid","None","m","time: mean within years time: mean over years","","","","","","longitude latitude olevel time2","real","zfull","ocean","monClim","area: areacello","None","None","",""
"1","Oclim","1","Depth Below Geoid of Interfaces Between Ocean Layers","m","","None","zhalf","depth_below_geoid","None","m","time: mean within years time: mean over years","","","","","","longitude latitude olevel time2","real","zhalf","ocean","monClim","area: areacello","None","None","",""
"0","OMIP","3","Sea Surface Total Chlorophyll Mass Concentration","kg m-3","sum of chlorophyll from all phytoplankton group concentrations at the sea surface.  In most models this is equal to chldiat+chlmisc, that is the sum of ""Diatom Chlorophyll Mass Concentration"" plus ""Other Phytoplankton Chlorophyll Mass Concentration""","None","chlos","mass_concentration_of_phytoplankton_expressed_as_chlorophyll_in_sea_water","None","kg m-3","time: mean area: mean where sea","","","","","","longitude latitude time","real","chlos","ocnBgchem","day","area: areacello volume: volcello","None","None","",""
"0","OMIP","3","Sea Surface Phytoplankton Carbon Concentration","mol m-3","sum of phytoplankton organic carbon component concentrations at the sea surface","None","phycos","mole_concentration_of_phytoplankton_expressed_as_carbon_in_sea_water","None","mol m-3","time: mean area: mean where sea","","","","","","longitude latitude time","real","phycos","ocnBgchem","day","area: areacello volume: volcello","None","None","",""
"1","OMIP","3","Square of Sea Surface Temperature","degree_C2","square of temperature of liquid ocean, averaged over the day.","None","tossq","square_of_sea_surface_temperature","None","degree_C2","time: mean","","","","","","longitude latitude time","real","tossq","ocean","day","area: areacello","None","None","",""
"1","OMIP","1","Sea Surface Temperature","degree_C","","None","tos","sea_surface_temperature","None","degree_C","time: mean","","","","","","longitude latitude time","real","tos","ocean","day","area: areacello","None","None","",""
"1","OMIP","1","Sea Surface Salinity","0.001","","None","sos","sea_surface_salinity","None","0.001","time: mean","","","","","","longitude latitude time","real","sos","ocean","day","area: areacello","None","None","",""
"0","Omon","0","Heat Flux Correction","W m-2","","None","hfcorr","heat_flux_correction","None","W m-2","time: mean area: mean where sea","","","","","down","longitude latitude time","real","hfcorr","ocean","mon","area: areacello","None","None","",""
"0","Omon","0","Surface Downward X Stress Correction","N m-2","This is the stress on the liquid ocean from overlying atmosphere, sea ice, ice shelf, etc.","None","tauucorr","surface_downward_x_stress_correction","None","N m-2","time: mean area: mean where sea","","","","","down","longitude latitude time","real","tauucorr","ocean","mon","","None","None","",""
"1","Omon","1","Surface Downward X Stress","N m-2","This is the stress on the liquid ocean from overlying atmosphere, sea ice, ice shelf, etc.","None","tauuo","surface_downward_x_stress","None","N m-2","time: mean area: mean where sea","","","","","down","longitude latitude time","real","tauuo","ocean","mon","","None","None","",""
"0","Omon","0","Surface Downward Y Stress Correction","N m-2","This is the stress on the liquid ocean from overlying atmosphere, sea ice, ice shelf, etc.","None","tauvcorr","surface_downward_y_stress_correction","None","N m-2","time: mean area: mean where sea","","","","","down","longitude latitude time","real","tauvcorr","ocean","mon","","None","None","",""
"1","Omon","1","Surface Downward Y Stress","N m-2","This is the stress on the liquid ocean from overlying atmosphere, sea ice, ice shelf, etc.","None","tauvo","surface_downward_y_stress","None","N m-2","time: mean area: mean where sea","","","","","down","longitude latitude time","real","tauvo","ocean","mon","","None","None","",""
"0","Omon","0","Virtual Salt Flux Correction","kg m-2 s-1","It is set to zero in models which receive a real water flux.","None","vsfcorr","virtual_salt_flux_correction","None","kg m-2 s-1","time: mean area: mean where sea","","","","","","longitude latitude time","real","vsfcorr","ocean","mon","area: areacello","None","None","",""
"0","Omon","0","Water Flux Correction","kg m-2 s-1","Positive flux implies correction adds water to ocean.","None","wfcorr","water_flux_correction","None","kg m-2 s-1","time: mean area: mean where sea","","","","","down","longitude latitude time","real","wfcorr","ocean","mon","area: areacello","None","None","",""
"0","Omon","1","Moles Per Unit Mass of CFC-11 in Sea Water","mol kg-1","","None","cfc11","moles_of_cfc11_per_unit_mass_in_sea_water","None","mol kg-1","time: mean","","","","","","longitude latitude olevel time","real","cfc11","ocean","mon","area: areacello volume: volcello","None","None","",""
"1","Omon","1","Sea Water Mass","kg","Total mass of liquid seawater. For Boussinesq models, report this diagnostic as Boussinesq reference density times total volume.","None","masso","sea_water_mass","None","kg","time: mean area: sum where sea","","","","","","time","real","masso","ocean","mon","","None","None","",""
"1","Omon","1","Sea Water Pressure at Sea floor","Pa","","None","pbo","sea_water_pressure_at_sea_floor","None","Pa","time: mean","","","","","","longitude latitude time","real","pbo","ocean","mon","area: areacello","None","None","",""
"0","Omon","1","Sea Water Pressure at Sea Water Surface","Pa","","None","pso","sea_water_pressure_at_sea_water_surface","None","Pa","time: mean","","","","","","longitude latitude time","real","pso","ocean","mon","area: areacello","None","None","",""
"1","Omon","1","Sea Water Volume","m3","Total volume of liquid seawater.","None","volo","sea_water_volume","None","m3","time: mean area: sum where sea","","","","","","time","real","volo","ocean","mon","","None","None","",""
"1","Omon","1","Sea Surface Height Above Geoid","m","This is the dynamic sea level, so should have zero global area mean. It should not include inverse barometer depressions from sea ice.","None","zos","sea_surface_height_above_geoid","None","m","time: mean","","","","","","longitude latitude time","real","zos","ocean","mon","area: areacello","None","None","",""
"1","Omon","1","Square of Sea Surface Height Above Geoid","m2","Surface ocean geoid defines z=0.","None","zossq","square_of_sea_surface_height_above_geoid","None","m2","time: mean","","","","","","longitude latitude time","real","zossq","ocean","mon","area: areacello","None","None","",""
"0","Omon","1","Global Average Thermosteric Sea Level Change","m","There is no CMIP6 request for zosga nor zossga.","None","zostoga","global_average_thermosteric_sea_level_change","None","m","time: mean area: mean where sea","","","","","","time","real","zostoga","ocean","mon","","None","None","",""
"0","Omon","1","Ocean Grid-Cell Mass per area","kg/m2","For Boussinesq models, report this diagnostic as Boussinesq reference density times grid celll volume.","None","masscello","sea_water_mass_per_unit_area","None","kg/m2","time: mean","","","","","","longitude latitude olevel time","real","masscello","ocean","mon","area: areacello volume: volcello","None","None","",""
"1","Omon","1","Ocean Model Cell Thickness","m","","None","thkcello","cell_thickness","None","m","time: mean","","","","","","longitude latitude olevel time","real","thkcello","ocean","mon","area: areacello volume: volcello","None","None","",""
"1","Omon","1","Sea Water Potential Temperature","degree_C","Diagnostic should be contributed even for models using conservative temperature as prognostic field.","None","thetao","sea_water_potential_temperature","None","degree_C","time: mean","","","","","","longitude latitude olevel time","real","thetao","ocean","mon","area: areacello volume: volcello","None","None","",""
"1","Omon","1","Global Average Sea Water Potential Temperature","degree_C","Diagnostic should be contributed even for models using conservative temperature as prognostic field","None","thetaoga","sea_water_potential_temperature","None","degree_C","time: mean area: mean where sea","","","","","","time","real","thetaoga","ocean","mon","","None","None","",""
"1","Omon","1","Sea Surface Temperature","degree_C","This may differ from ""surface temperature"" in regions of sea ice.For models using conservative temperature as prognostic field, they should report the SST as surface potential temperature, which is same as the surface in situ temperature.","None","tos","sea_surface_temperature","None","degree_C","time: mean","","","","","","longitude latitude time","real","tos","ocean","mon","area: areacello","None","None","",""
"1","Omon","3","Square of Sea Surface Temperature","degree_C2","","None","tossq","square_of_sea_surface_temperature","None","degree_C2","time: mean","","","","","","longitude latitude time","real","tossq","ocean","mon","area: areacello","None","None","",""
"1","Omon","1","Sea Water Salinity","0.001","","None","so","sea_water_salinity","None","0.001","time: mean","","","","","","longitude latitude olevel time","real","so","ocean","mon","area: areacello volume: volcello","None","None","",""
"1","Omon","1","Global Mean Sea Water Salinity","0.001","","None","soga","sea_water_salinity","None","0.001","time: mean area: mean where sea","","","","","","time","real","soga","ocean","mon","","None","None","",""
"1","Omon","1","Sea Surface Salinity","0.001","","None","sos","sea_surface_salinity","None","0.001","time: mean","","","","","","longitude latitude time","real","sos","ocean","mon","area: areacello","None","None","",""
"0","Omon","1","Sea Water Age Since Surface Contact","yr","","None","agessc","sea_water_age_since_surface_contact","None","yr","time: mean","","","","","","longitude latitude olevel time","real","agessc","ocean","mon","area: areacello volume: volcello","None","None","",""
"0","Omon","1","Ocean Barotropic Mass Streamfunction","kg s-1","Streamfunction or its approximation for free surface models. See OMDP document for details.","None","msftbarot","ocean_barotropic_mass_streamfunction","None","kg s-1","time: mean","","","","","","longitude latitude time","real","msftbarot","ocean","mon","area: areacello","None","None","",""
"1","Omon","1","Ocean Mixed Layer Thickness Defined by Sigma T","m","Sigma T is potential density referenced to ocean surface.","None","mlotst","ocean_mixed_layer_thickness_defined_by_sigma_t","None","m","time: mean","","","","","","longitude latitude time","real","mlotst","ocean","mon","area: areacello","None","None","",""
"0","Omon","3","Square of Ocean Mixed Layer Thickness Defined by Sigma T","m2","","None","mlotstsq","square_of_ocean_mixed_layer_thickness_defined_by_sigma_t","None","m2","time: mean","","","","","","longitude latitude time","real","mlotstsq","ocean","mon","area: areacello","None","None","",""
"1","Omon","1","Sea Water X Velocity","m s-1","Prognostic x-ward velocity component resolved by the model.","None","uo","sea_water_x_velocity","None","m s-1","time: mean","","","","","","longitude latitude olevel time","real","uo","ocean","mon","","None","None","",""
"1","Omon","1","Sea Water Y Velocity","m s-1","Prognostic x-ward velocity component resolved by the model.","None","vo","sea_water_y_velocity","None","m s-1","time: mean","","","","","","longitude latitude olevel time","real","vo","ocean","mon","","None","None","",""
"1","Omon","1","Upward Ocean Mass Transport","kg s-1","Upward mass transport from resolved and parameterized advective transport.","None","wmo","upward_ocean_mass_transport","None","kg s-1","time: mean","","","","","","longitude latitude olevel time","real","wmo","ocean","mon","area: areacello volume: volcello","None","None","",""
"1","Omon","2","Ocean Mass X Transport","kg s-1","X-ward mass transport from resolved and parameterized advective transport.","None","umo","ocean_mass_x_transport","None","kg s-1","time: mean","","","","","","longitude latitude olevel time","real","umo","ocean","mon","","None","None","",""
"1","Omon","2","Ocean Mass Y Transport","kg s-1","Y-ward mass transport from resolved and parameterized advective transport.","None","vmo","ocean_mass_y_transport","None","kg s-1","time: mean","","","","","","longitude latitude olevel time","real","vmo","ocean","mon","","None","None","",""
"0","Omon","1","Ocean Meridional Overturning Mass Streamfunction","kg s-1","Overturning mass streamfunction arising from all advective mass transport processes, resolved and parameterized.","None","msftmyz","ocean_meridional_overturning_mass_streamfunction","None","kg s-1","time: mean longitude: mean","","","","","","latitude olevel basin time","real","msftmyz","ocean","mon","","None","None","",""
"0","Omon","1","Ocean Y Overturning Mass Streamfunction","kg s-1","Overturning mass streamfunction arising from all advective mass transport processes, resolved and parameterized.","None","msftyyz","ocean_y_overturning_mass_streamfunction","None","kg s-1","time: mean longitude: mean","","","","","","latitude olevel basin time","real","msftyyz","ocean","mon","","None","None","",""
"0","Omon","1","Northward Ocean Heat Transport","W","Contains contributions from all physical processes affecting the northward heat transport, including resolved advection, parameterized advection, lateral diffusion, etc. Diagnosed here as a function of latitude and basin.   Use Celsius for temperature scale.","None","hfbasin","northward_ocean_heat_transport","None","W","time: mean","","","","","","latitude basin time","real","hfbasin","ocean","mon","","None","None","",""
"0","Omon","2","Ocean Heat X Transport","W","Contains all contributions to ""x-ward"" heat transport from resolved and parameterized processes.  Use Celsius for temperature scale.","None","hfx","ocean_heat_x_transport","None","W","time: mean","","","","","","longitude latitude olevel time","real","hfx","ocean","mon","","None","None","",""
"0","Omon","2","Ocean Heat Y Transport","W","Contains all contributions to ""y-ward"" heat transport from resolved and parameterized processes. Use Celsius for temperature scale.","None","hfy","ocean_heat_y_transport","None","W","time: mean","","","","","","longitude latitude olevel time","real","hfy","ocean","mon","","None","None","",""
"0","Omon","1","Northward Ocean Heat Transport due to Gyre","W","From all advective mass transport processes, resolved and parameterized.","None","htovgyre","northward_ocean_heat_transport_due_to_gyre","None","W","time: mean longitude: mean","","","","","","latitude basin time","real","htovgyre","ocean","mon","","None","None","",""
"0","Omon","1","Northward Ocean Heat Transport due to Overturning","W","From all advective mass transport processes, resolved and parameterized.","None","htovovrt","northward_ocean_heat_transport_due_to_overturning","None","W","time: mean longitude: mean","","","","","","latitude basin time","real","htovovrt","ocean","mon","","None","None","",""
"0","Omon","1","Northward Ocean Salt Transport due to Gyre","kg s-1","From all advective mass transport processes, resolved and parameterized.","None","sltovgyre","northward_ocean_salt_transport_due_to_gyre","None","kg s-1","time: mean longitude: mean","","","","","","latitude basin time","real","sltovgyre","ocean","mon","","None","None","",""
"0","Omon","1","Northward Ocean Salt Transport due to Overturning","kg s-1","From all advective mass transport processes, resolved and parameterized.","None","sltovovrt","northward_ocean_salt_transport_due_to_overturning","None","kg s-1","time: mean longitude: mean","","","","","","latitude basin time","real","sltovovrt","ocean","mon","","None","None","",""
"0","Omon","2","Sea Water Transport","kg s-1","","None","mfo","sea_water_transport_across_line","None","kg s-1","time: mean","","","","","","oline time","real","mfo","ocean","mon","","None","None","",""
"0","Omon","2","Precipitation","kg m-2 s-1","computed as the total mass of liquid water falling as liquid rain  into the ice-free portion of the ocean divided by the area of the ocean portion of the grid cell.","None","pr","precipitation_flux","None","kg m-2 s-1","time: mean area: mean where ice_free_sea over sea","","","","","","longitude latitude time","real","pr","ocean","mon","area: areacello","None","None","",""
"0","Omon","2","Snowfall Flux","kg m-2 s-1","computed as the total mass per unit time of solid-phase precipitation falling into the ice-free portion of the ocean divided by the area of the ocean portion of the grid cell.   (Snowfall flux includes all types of solid-phase precipitation.)","None","prsn","snowfall_flux","None","kg m-2 s-1","time: mean area: mean where ice_free_sea over sea","","","","","","longitude latitude time","real","prsn","ocean","mon","area: areacello","None","None","",""
"0","Omon","2","Water Evaporation Flux Where Ice Free Ocean over Sea","kg m-2 s-1","computed as the total mass of water vapor evaporating from the ice-free portion of the ocean  divided by the area of the ocean portion of the grid cell.","None","evs","water_evaporation_flux","None","kg m-2 s-1","time: mean area: mean where ice_free_sea over sea","","","","","","longitude latitude time","real","evs","ocean","mon","area: areacello","None","None","",""
"1","Omon","2","Water Flux into Sea Water From Rivers","kg m-2 s-1","computed as the river flux of water into the ocean divided by the area of the ocean portion of the grid cell.","None","friver","water_flux_into_sea_water_from_rivers","None","kg m-2 s-1","time: mean area: mean where sea","","","","","","longitude latitude time","real","friver","ocean","mon","area: areacello","None","None","",""
"0","Omon","2","Water Flux into Sea Water From Icebergs","kg m-2 s-1","computed as the iceberg melt water  flux into the ocean divided by the area of the ocean portion of the grid cell.","None","ficeberg","water_flux_into_sea_water_from_icebergs","None","kg m-2 s-1","time: mean area: mean where sea","","","","","","longitude latitude olevel time","real","ficeberg","ocean","mon","area: areacello","None","None","",""
"1","Omon","2","Water Flux into Sea Water From Icebergs","kg m-2 s-1","computed as the iceberg melt water flux into the ocean divided by the area of the ocean portion of the grid cell.","None","ficeberg","water_flux_into_sea_water_from_icebergs","None","kg m-2 s-1","time: mean area: mean where sea","","","","","","longitude latitude time","real","ficeberg","ocean","mon","area: areacello","None","None","",""
"0","Omon","1","Water Flux into Sea Water due to Sea Ice Thermodynamics","kg m-2 s-1","computed as the sea ice thermodynamic water flux into the ocean divided by the area of the ocean portion of the grid cell.","None","fsitherm","water_flux_into_sea_water_due_to_sea_ice_thermodynamics","None","kg m-2 s-1","time: mean area: mean where sea","","","","","","longitude latitude time","real","fsitherm","ocean seaIce","mon","area: areacello","None","None","",""
"1","Omon","1","Water Flux into Sea Water","kg m-2 s-1","computed as the water  flux into the ocean divided by the area of the ocean portion of the grid cell.  This is the sum of the next two variables in this table.","None","wfo","water_flux_into_sea_water","None","kg m-2 s-1","time: mean area: mean where sea","","","","","","longitude latitude time","real","wfo","ocean","mon","area: areacello","None","None","",""
"0","Omon","1","Water Flux into Sea Water Without Flux Correction","kg m-2 s-1","computed as the water  flux (without flux correction) into the ocean divided by the area of the ocean portion of the grid cell.","None","wfonocorr","water_flux_into_sea_water_without_flux_correction","None","kg m-2 s-1","time: mean area: mean where sea","","","","","","longitude latitude time","real","wfonocorr","ocean","mon","area: areacello","None","None","",""
