"Priority","Long name","units","description","comment","Variable Name","CF Standard Name","cell_methods","positive","type","dimensions","CMOR Name","modeling_realm","frequency","cell_measures","prov","provNote","rowIndex","vid","MIPs (requesting)","MIPs (by experiment)","uid","AWI","CNRM","CMCC","ECEarth","MPI","METOFFICE","MO_key","STASH"
"1","Tendency of Air Temperature due to Advection","K s-1","unset","None","tnta","tendency_of_air_temperature_due_to_advection","time: mean","None","real","longitude latitude alevel time","tnta","atmos","mon","area: areacella","CMIP5 [cfMon] ((isd.002))",,"26","ea55d8afe6bacbfa1029c0048717eaaa","AerChemMIP,CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP","baba4f22-e5dd-11e5-8482-ac72891c3257","False",-3,"False","False","False","UM:1","lo-la-al-ti__tnta","m01s12i181"
"1","Tendency of Air Temperature due to Model Physics","K s-1","This includes sources and sinks from parametrized physics (e.g. radiation, convection, boundary layer, stratiform condensation/evaporation, etc.). It excludes sources and sinks from resolved dynamics and numerical diffusion not associated with parametrized physics.  For example, any vertical diffusion which is part of the boundary layer mixing scheme should be included, while numerical diffusion applied in addition to physics or resolved dynamics should be excluded.  This term is required to check the closure of the heat budget.","None","tntmp","tendency_of_air_temperature_due_to_model_physics","time: mean","None","real","longitude latitude alevel time","tntmp","atmos","mon","area: areacella","CMIP5 [cfMon] ((isd.002))",,"27","621681bc7c376de66228fdde13b97516","AerChemMIP,CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP","baba5d78-e5dd-11e5-8482-ac72891c3257","False",-3,"False","False","x","UM:1","lo-la-al-ti__tntmp","m01s09i181,m01s04i181,m01s02i181,m01s01i181,m01s05i181"
"1","Tendency of Air Temperature Due to Stratiform Cloud and Precipitation and Boundary Layer Mixing","K s-1","To be specified only in  models which do not separate cloud, precipitation and boundary layer terms.  Includes all boundary layer terms including diffusive ones.","None","tntscpbl","tendency_of_air_temperature_due_to_stratiform_cloud_and_precipitation_and_boundary_layer_mixing","time: mean","None","real","longitude latitude alevel time","tntscpbl","atmos","mon","area: areacella","CMIP5 [cfMon] ((isd.002))",,"28","475dc209e9f9cd51eedee4d26caf9f67","AerChemMIP,CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP","baba657a-e5dd-11e5-8482-ac72891c3257","False",-3,"False","False","x","UM:1","lo-la-al-ti__tntscpbl","m01s09i181,m01s04i181"
"1","Tendency of Air Temperature due to Radiative Heating","K s-1","unset","None","tntr","tendency_of_air_temperature_due_to_radiative_heating","time: mean","None","real","longitude latitude alevel time","tntr","atmos","mon","area: areacella","CMIP5 [cfMon] ((isd.002))",,"29","93a0ba1f23bfc41b720ea68951d28144","AerChemMIP,CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP","baba617e-e5dd-11e5-8482-ac72891c3257","False",-3,"False","False","x","UM:1","lo-la-al-ti__tntr","m01s02i181,m01s01i181"
"1","Tendency of Air Temperature due to Convection","K s-1","Tendencies from cumulus convection scheme.","None","tntc","tendency_of_air_temperature_due_to_convection","time: mean","None","real","longitude latitude alevel time","tntc","atmos","mon","area: areacella","CMIP5 [cfMon] ((isd.002))",,"30","52f043533a691ca5721460e316c3a328","AerChemMIP,CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP","baba5300-e5dd-11e5-8482-ac72891c3257","False",1,"False","False","x","UM:1","lo-la-al-ti__tntc","m01s05i181"
"1","Relative Humidity","%","This is the relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C.","None","hur","relative_humidity","time: mean","None","real","longitude latitude alevel time","hur","atmos","mon","area: areacella","CMIP5 [cfMon] ((isd.002))",,"31","3cc6766c2d001a58d18dfe7f60fd5e66","AerChemMIP,CFMIP,DAMIP,GeoMIP,HighResMIP","AerChemMIP,CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,ScenarioMIP","baafe8fc-e5dd-11e5-8482-ac72891c3257","False",1,"False","x","False","UM:1","lo-la-al-ti__hur","m01s30i113"
"1","Specific Humidity","1.0",,"None","hus","specific_humidity","time: mean","None","real","longitude latitude alevel time","hus","atmos","mon","area: areacella","CMIP5 [cfMon] ((isd.002))",,"32","53f4724d228998d54191c73352532ce3","AerChemMIP,CFMIP,DAMIP,GeoMIP,HighResMIP","AerChemMIP,CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,ScenarioMIP","bab00f1c-e5dd-11e5-8482-ac72891c3257","False",-3,"False","x","x","UM:1","lo-la-al-ti__hus","m01s00i010"
"1","Tendency of Specific Humidity","s-1","unset","None","tnhus","tendency_of_specific_humidity","time: mean","None","real","longitude latitude alevel time","tnhus","atmos","mon","area: areacella","CMIP5 [cfMon] ((isd.002))",,"33","2a6093caf9e5cd42fb2fba6bdb73d6db","AerChemMIP,CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP","bab9ca3e-e5dd-11e5-8482-ac72891c3257","False",-3,"False","False","False","UM:1","lo-la-al-ti__tnhus","m01s30i182"
"1","Tendency of Specific Humidity due to Advection","s-1","unset","None","tnhusa","tendency_of_specific_humidity_due_to_advection","time: mean","None","real","longitude latitude alevel time","tnhusa","atmos","mon","area: areacella","CMIP5 [cfMon] ((isd.002))",,"34","150d0829eec06aeaf75d22d08d328ffa","AerChemMIP,CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP","bab9ce44-e5dd-11e5-8482-ac72891c3257","False",-3,"False","False","False","UM:1","lo-la-al-ti__tnhusa","m01s12i182"
"1","Tendency of Specific Humidity due to Convection","s-1","Tendencies from cumulus convection scheme.","None","tnhusc","tendency_of_specific_humidity_due_to_convection","time: mean","None","real","longitude latitude alevel time","tnhusc","atmos","mon","area: areacella","CMIP5 [cfMon] ((isd.002))",,"35","a1d576b3fc447c37d782926441428ffd","AerChemMIP,CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP","bab9d236-e5dd-11e5-8482-ac72891c3257","False",-3,"False","False","x","UM:1","lo-la-al-ti__tnhusc","m01s05i182"
