"Priority","Long name","units","description","comment","Variable Name","CF Standard Name","cell_methods","positive","type","dimensions","CMOR Name","modeling_realm","frequency","cell_measures","prov","provNote","rowIndex","vid","MIPs (requesting)","MIPs (by experiment)","uid","AWI","CNRM","CMCC","ECEarth","MPI","METOFFICE","MO_key","STASH"
"1","total direct emission rate of so4","kg m-2 s-1","expressed as a tendency of atmosphere mass content of SO4.  Direct emission does not include secondary sulfate production. Integrate 3D emission field vertically to 2d field. proposed name: tendency_of_atmosphere_mass_content_of_anthropogenic_sulfate_dry_aerosol_due_to_emission. Integrate 3D emission field vertically to 2d field.","expressed as a tendency of atmosphere mass content of SO4.  Direct emission does not include secondary sulfate production.","emiso4","tendency_of_atmosphere_mass_content_of_sulfate_dry_aerosol_due_to_emission","time: mean","None","real","longitude latitude time","emiso4","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"35","e479e7abd9bcef1806494ce9b50f39b3","CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP","baacef94-e5dd-11e5-8482-ac72891c3257","False",-999,"False","False","False","False","lo-la-ti__emiso4",
"1","total emission rate of dms","kg m-2 s-1","Integrate 3D emission field vertically to 2d field.","None","emidms","tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_emission","time: mean","None","real","longitude latitude time","emidms","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"36","280c4503513a8be95b5cbfc157615c6e","CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP","baacc2d0-e5dd-11e5-8482-ac72891c3257","False",-999,"False","False","False","False","lo-la-ti__emidms","m01s50i214"
"3","dry deposition rate of so2","kg m-2 s-1","dry deposition includes gravitational settling, impact scavenging, and turbulent deposition","None","dryso2","tendency_of_atmosphere_mass_content_of_sulfur_dioxide_due_to_dry_deposition","time: mean","None","real","longitude latitude time","dryso2","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"37","e49733975533eeec7407d54d8373b155","CFMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP","baac684e-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","False","lo-la-ti__dryso2",
"1","dry deposition rate of so4","kg m-2 s-1","dry deposition includes gravitational settling, impact scavenging, and turbulent deposition","None","dryso4","tendency_of_atmosphere_mass_content_of_sulfate_dry_aerosol_due_to_dry_deposition","time: mean","None","real","longitude latitude time","dryso4","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"38","1e4b4b00e55243dc7815c0ffc015faee","CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP","baac6e48-e5dd-11e5-8482-ac72891c3257","False",-999,"False","False","False","False","lo-la-ti__dryso4","m01s38i214,m01s38i215,m01s38i216,m01s38i217,m01s38i214"
"3","dry deposition rate of dms","kg m-2 s-1","dry deposition includes gravitational settling, impact scavenging, and turbulent deposition","None","drydms","tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_dry_deposition","time: mean","None","real","longitude latitude time","drydms","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"39","b443fd330299e2530304f819ca779fa3","CFMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP","baac404e-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","False","lo-la-ti__drydms",
"1","wet deposition rate of so4","kg m-2 s-1","proposed name: tendency_of_atmosphere_mass_content_of_sulfate_dry_aerosol_due_to_wet_deposition","None","wetso4","tendency_of_atmosphere_mass_content_of_sulfate_dry_aerosol_due_to_wet_deposition","time: mean","None","real","longitude latitude time","wetso4","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"40","a3383a3abeddbcb0d27368a8cf9b9503","CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP","babd3ebc-e5dd-11e5-8482-ac72891c3257","False",-999,"False","False","False","False","lo-la-ti__wetso4",
"3","wet deposition rate of so2","kg m-2 s-1",,"None","wetso2","tendency_of_atmosphere_mass_content_of_sulfur_dioxide_due_to_wet_deposition","time: mean","None","real","longitude latitude time","wetso2","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"41","c670517b02de6212f3091aaa455f60ed","CFMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP","babd3a0c-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","False","lo-la-ti__wetso2",
"3","wet deposition rate of dms","kg m-2 s-1",,"None","wetdms","tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_wet_deposition","time: mean","None","real","longitude latitude time","wetdms","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"42","0e4d1e65ac6cb004fb5cda5fc282fa67","CFMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP","babd1f36-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","False","lo-la-ti__wetdms",
"1","total emission rate of nh3","kg m-2 s-1","Integrate 3D emission field vertically to 2d field.","None","eminh3","tendency_of_atmosphere_mass_content_of_ammonia_due_to_emission","time: mean","None","real","longitude latitude time","eminh3","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"43","0f732311bca54b8620535615258be52d","CFMIP,DAMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DAMIP,DECK,GeoMIP,HighResMIP,PMIP","baacd220-e5dd-11e5-8482-ac72891c3257","False",-999,"False","False","False","False","lo-la-ti__eminh3",
"3","dry deposition rate of nh3","kg m-2 s-1","dry deposition includes gravitational settling, impact scavenging, and turbulent deposition","None","drynh3","tendency_of_atmosphere_mass_content_of_ammonia_due_to_dry_deposition","time: mean","None","real","longitude latitude time","drynh3","aerosol","mon","area: areacella","CMIP5 [aero] ((isd.002))",,"44","9fd5c69c5f00bd2434436f2e9033f545","CFMIP,GeoMIP,HighResMIP,PMIP","CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP","baac4d0a-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","False","lo-la-ti__drynh3",
