"priority","long_name","units","description","comment","name","standard_name","cell_methods","positive","type","dimensions","out_name","modeling_realm","frequency","cell_measures","prov","provNote","rowIndex","vid","MIPs (requesting)","MIPs (by experiment)","uid","AWI","CNRM","CMCC","ECEarth","MPI","METOFFICE","MO_key","STASH"
"1","Near-Surface Specific Humidity","1.0","near-surface (usually, 2 meter) specific humidity.","None","huss","specific_humidity","time: mean","None","real","longitude latitude time  height2m","huss","atmos","mon","area: areacella","CMIP5 [Amon] ((isd.002))",,"25","ebfefc2ab8716ef597b128171b275945","AerChemMIP,C4MIP,CFMIP,DAMIP,DCPP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LUMIP,PMIP,RFMIP,VolMIP","AerChemMIP,C4MIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP,VolMIP","bab01dfe-e5dd-11e5-8482-ac72891c3257","x",1,"QREFHT","x","x","UM:1","lo-la-ti-h__huss","m01s03i237"
"1","Precipitation","kg m-2 s-1","includes both liquid and solid phases","at surface; includes both liquid and solid phases from all types of clouds (both large-scale and convective)","pr","precipitation_flux","time: mean","None","real","longitude latitude time","pr","atmos","mon","area: areacella","CMIP5 [Amon] ((isd.002))",,"27","62f26742cf240c1b5169a5cd511196b6","AerChemMIP,C4MIP,CFMIP,DAMIP,DCPP,DynVar,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LUMIP,PMIP,RFMIP,VolMIP","AerChemMIP,C4MIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP,SolarMIP,VolMIP","bab3cb52-e5dd-11e5-8482-ac72891c3257","x",1,"PRECT","x","x","UM:1","lo-la-ti__pr","m01s05i216"
"1","Snowfall Flux","kg m-2 s-1","at surface; includes precipitation of all forms of water in the solid phase","at surface; includes precipitation of all forms of water in the solid phase","prsn","snowfall_flux","time: mean","None","real","longitude latitude time","prsn","atmos","mon","area: areacella","CMIP5 [Amon] ((isd.002))",,"28","051919eddec810e292c883205c944ceb","AerChemMIP,C4MIP,CFMIP,DAMIP,DCPP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LUMIP,PMIP,RFMIP,VolMIP","AerChemMIP,C4MIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP,VolMIP","bab42b88-e5dd-11e5-8482-ac72891c3257","x",1,"PRECSL + PRECSC","x","x","UM:1","lo-la-ti__prsn","m01s05i215"
"1","Convective Precipitation","kg m-2 s-1","at surface; includes both liquid and solid phases.","at surface; includes both liquid and solid phases.","prc","convective_precipitation_flux","time: mean","None","real","longitude latitude time","prc","atmos","mon","area: areacella","CMIP5 [Amon] ((isd.002))",,"29","aa2bea81f238ad8f2c35a7e16ad97801","AerChemMIP,C4MIP,CFMIP,DAMIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LUMIP,PMIP,RFMIP,VolMIP","AerChemMIP,C4MIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP,VolMIP","bab3f8a2-e5dd-11e5-8482-ac72891c3257","x",1,"PRECC","x","x","UM:1","lo-la-ti__prc","m01s05i205,m01s05i206"
"1","Evaporation","kg m-2 s-1","at surface; flux of water into the atmosphere due to conversion of both liquid and solid phases to vapor (from underlying surface and vegetation)","at surface; flux of water into the atmosphere due to conversion of both liquid and solid phases to vapor (from underlying surface and vegetation)","evspsbl","water_evaporation_flux","time: mean","None","real","longitude latitude time","evspsbl","atmos","mon","area: areacella","CMIP5 [Amon] ((isd.002))",,"30","089961a3af4d54d5fb045cf3750e760c","AerChemMIP,C4MIP,CFMIP,DAMIP,DCPP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LUMIP,PMIP,RFMIP,VolMIP","AerChemMIP,C4MIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP,VolMIP","baad45c0-e5dd-11e5-8482-ac72891c3257","x",1,"LHFLX./2.501e6","x","x","UM:1","lo-la-ti__evspsbl","m01s03i223"
"1","Surface Snow and Ice Sublimation Flux","kg m-2 s-1","The snow and ice sublimation flux is the loss of snow and ice mass from the surface resulting from their conversion to water vapor that enters the atmosphere.","The snow and ice sublimation flux is the loss of snow and ice mass from the surface resulting from their conversion to water vapor that enters the atmosphere.","sbl","surface_snow_and_ice_sublimation_flux","time: mean","None","real","longitude latitude time","sbl","atmos","mon","area: areacella","CMIP5 [Amon] ((isd.002))",,"31","3a8e1636a31c82fbdd9a1ae45ab3be7d","AerChemMIP,C4MIP,CFMIP,DAMIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LUMIP,PMIP,RFMIP,VolMIP","AerChemMIP,C4MIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP,VolMIP","bab6b948-e5dd-11e5-8482-ac72891c3257","False",1,"False","x","False","UM:1","lo-la-ti__sbl","m01s03i298"
"1","Surface Downward Eastward Wind Stress","Pa","unset","None","tauu","surface_downward_eastward_stress","time: mean","down","real","longitude latitude time","tauu","atmos","mon",,"CMIP5 [Amon] ((isd.002))",,"33","3abb7c5b4c4650e9d17a8439004aebea","AerChemMIP,C4MIP,CFMIP,DAMIP,DCPP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LUMIP,PMIP,RFMIP,VolMIP","AerChemMIP,C4MIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP,VolMIP","bab96cc4-e5dd-11e5-8482-ac72891c3257","x",1,"TAUX","x","x","UM:1","lo-la-ti__tauu","m01s03i460"
"1","Surface Downward Northward Wind Stress","Pa","unset","None","tauv","surface_downward_northward_stress","time: mean","down","real","longitude latitude time","tauv","atmos","mon",,"CMIP5 [Amon] ((isd.002))",,"34","bd10cebbde1593b65e5220911f9a997c","AerChemMIP,C4MIP,CFMIP,DAMIP,DCPP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LUMIP,PMIP,RFMIP,VolMIP","AerChemMIP,C4MIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP,VolMIP","bab9888a-e5dd-11e5-8482-ac72891c3257","x",1,"TAUY","x","x","UM:1","lo-la-ti__tauv","m01s03i461"
"1","Surface Upward Latent Heat Flux","W m-2",,"includes both evaporation and sublimation","hfls","surface_upward_latent_heat_flux","time: mean","up","real","longitude latitude time","hfls","atmos","mon","area: areacella","CMIP5 [Amon] ((isd.002))",,"36","95cbf6ac889c8fe7d92e20e8c34960d1","AerChemMIP,C4MIP,CFMIP,DAMIP,DCPP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LUMIP,PMIP,RFMIP,VolMIP","AerChemMIP,C4MIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP,VolMIP","baaefe2e-e5dd-11e5-8482-ac72891c3257","x",1,"LHFLX","x","x","UM:1","lo-la-ti__hfls","m01s03i234"
"1","Surface Upward Sensible Heat Flux","W m-2",,"None","hfss","surface_upward_sensible_heat_flux","time: mean","up","real","longitude latitude time","hfss","atmos","mon","area: areacella","CMIP5 [Amon] ((isd.002))",,"37","a13ed886b17e20cdae8b89b9ff8e4610","AerChemMIP,C4MIP,CFMIP,DAMIP,DCPP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LUMIP,PMIP,RFMIP,VolMIP","AerChemMIP,C4MIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP,VolMIP","baaf86a0-e5dd-11e5-8482-ac72891c3257","x",1,"SHFLX","x","x","UM:1","lo-la-ti__hfss","m01s03i217"
"1","surface downwelling longwave radiation","W m-2",,"None","rlds","surface_downwelling_longwave_flux_in_air","time: mean","down","real","longitude latitude time","rlds","atmos","mon","area: areacella","CMIP5 [Amon] ((isd.002))",,"38","70d7d6fc0e9c2f14624a0270bf2b99b9","AerChemMIP,C4MIP,CFMIP,DAMIP,DCPP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LUMIP,PMIP,RFMIP,VolMIP","AerChemMIP,C4MIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP,VolMIP","bab52da8-e5dd-11e5-8482-ac72891c3257","x",1,"FLDS","x","x","UM:1","lo-la-ti__rlds","m01s02i207"
"1","surface upwelling longwave radiation","W m-2",,"None","rlus","surface_upwelling_longwave_flux_in_air","time: mean","up","real","longitude latitude time","rlus","atmos","mon","area: areacella","CMIP5 [Amon] ((isd.002))",,"39","89027ee0079acb709750ddeac1c08899","AerChemMIP,C4MIP,CFMIP,DAMIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LUMIP,PMIP,RFMIP,VolMIP","AerChemMIP,C4MIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP,VolMIP","bab578d0-e5dd-11e5-8482-ac72891c3257","x",1,"FLNS-FLDS","x","x","UM:1","lo-la-ti__rlus","m01s02i201,m01s02i207"
"1","Surface Downwelling Shortwave Radiation","W m-2","surface solar irradiance for UV calculations","None","rsds","surface_downwelling_shortwave_flux_in_air","time: mean","down","real","longitude latitude time","rsds","atmos","mon","area: areacella","CMIP5 [Amon] ((isd.002))",,"40","6e7b9f984d3bba15daccaaa18039a85d","AerChemMIP,C4MIP,CFMIP,DAMIP,DCPP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LUMIP,PMIP,RFMIP,VolMIP","AerChemMIP,C4MIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP,VolMIP","bab5e1b2-e5dd-11e5-8482-ac72891c3257","x",1,"FDS","x","x","UM:1","lo-la-ti__rsds","m01s01i235"
"1","surface upwelling shortwave radiation","W m-2",,"None","rsus","surface_upwelling_shortwave_flux_in_air","time: mean","up","real","longitude latitude time","rsus","atmos","mon","area: areacella","CMIP5 [Amon] ((isd.002))",,"41","70bf79db957daa3b82413da949233ac7","AerChemMIP,C4MIP,CFMIP,DAMIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LUMIP,PMIP,RFMIP,VolMIP","AerChemMIP,C4MIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP,VolMIP","bab6537c-e5dd-11e5-8482-ac72891c3257","x",1,"FUS","x","x","UM:1","lo-la-ti__rsus","m01s01i201,m01s01i235"
"1","Surface Downwelling Clear-Sky Shortwave Radiation","W m-2","surface solar irradiance clear sky for UV calculations","None","rsdscs","surface_downwelling_shortwave_flux_in_air_assuming_clear_sky","time: mean","down","real","longitude latitude time","rsdscs","atmos","mon","area: areacella","CMIP5 [Amon] ((isd.002))",,"42","d0a35d5c99a0aa93ad4069cfe83bf748","AerChemMIP,C4MIP,CFMIP,DAMIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LUMIP,PMIP,RFMIP,VolMIP","AerChemMIP,C4MIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP,VolMIP","bab607c8-e5dd-11e5-8482-ac72891c3257","False",1,"FDSC","False","x","UM:1","lo-la-ti__rsdscs","m01s01i210"
"1","Surface Upwelling Clear-Sky Shortwave Radiation","W m-2","unset","None","rsuscs","surface_upwelling_shortwave_flux_in_air_assuming_clear_sky","time: mean","up","real","longitude latitude time","rsuscs","atmos","mon","area: areacella","CMIP5 [Amon] ((isd.002))",,"43","90df05fe3dcd9fe0c9b48aaa74b5e9e2","AerChemMIP,C4MIP,CFMIP,DAMIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LUMIP,PMIP,RFMIP,VolMIP","AerChemMIP,C4MIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP,VolMIP","bab670b4-e5dd-11e5-8482-ac72891c3257","False",1,"FUSC","False","x","UM:1","lo-la-ti__rsuscs","m01s01i211"
"1","Surface Downwelling Clear-Sky Longwave Radiation","W m-2","unset","None","rldscs","surface_downwelling_longwave_flux_in_air_assuming_clear_sky","time: mean","down","real","longitude latitude time","rldscs","atmos","mon","area: areacella","CMIP5 [Amon] ((isd.002))",,"44","7b2d1e1a3ece1169d8ac61af4b758ed2","AerChemMIP,C4MIP,CFMIP,DAMIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LUMIP,PMIP,RFMIP,VolMIP","AerChemMIP,C4MIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP,VolMIP","bab5540e-e5dd-11e5-8482-ac72891c3257","False",1,"FLDSC","False","x","UM:1","lo-la-ti__rldscs","m01s02i208"
"1","TOA Incident Shortwave Radiation","W m-2","at the top of the atmosphere","at the top of the atmosphere","rsdt","toa_incoming_shortwave_flux","time: mean","down","real","longitude latitude time","rsdt","atmos","mon","area: areacella","CMIP5 [Amon] ((isd.002))",,"46","a21e250a10f96b1c1ad6d742206a157e","AerChemMIP,C4MIP,CFMIP,DAMIP,DCPP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LUMIP,PMIP,RFMIP,VolMIP","AerChemMIP,C4MIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP,VolMIP","bab6219a-e5dd-11e5-8482-ac72891c3257","x",1,"FSNTOA+FSUTOA","x","x","UM:1","lo-la-ti__rsdt","m01s01i207"
"1","toa outgoing shortwave radiation","W m-2","at the top of the atmosphere","at the top of the atmosphere","rsut","toa_outgoing_shortwave_flux","time: mean","up","real","longitude latitude time","rsut","atmos","mon","area: areacella","CMIP5 [Amon] ((isd.002))",,"47","b907fef85d4c9571a9457ee1b259bb8f","AerChemMIP,C4MIP,CFMIP,DAMIP,DCPP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LUMIP,PMIP,RFMIP,VolMIP","AerChemMIP,C4MIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP,VolMIP","bab68ebe-e5dd-11e5-8482-ac72891c3257","x",1,"FSUTOA","x","x","UM:1","lo-la-ti__rsut","m01s01i208"
"1","toa outgoing longwave radiation","W m-2","at the top of the atmosphere (to be compared with satellite measurements)","at the top of the atmosphere (to be compared with satellite measurements)","rlut","toa_outgoing_longwave_flux","time: mean","up","real","longitude latitude time","rlut","atmos","mon","area: areacella","CMIP5 [Amon] ((isd.002))",,"48","63345d9732c72b97ca395f24ce2d6642","AerChemMIP,C4MIP,CFMIP,DAMIP,DCPP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LUMIP,PMIP,RFMIP,VolMIP","AerChemMIP,C4MIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP,VolMIP","bab5aad0-e5dd-11e5-8482-ac72891c3257","x",1,"*","x","x","UM:1","lo-la-ti__rlut","m01s03i332"
"1","toa outgoing clear-sky longwave radiation","W m-2",,"None","rlutcs","toa_outgoing_longwave_flux_assuming_clear_sky","time: mean","up","real","longitude latitude time","rlutcs","atmos","mon","area: areacella","CMIP5 [Amon] ((isd.002))",,"49","921b8b8f6620826567d9324314c70410","AerChemMIP,C4MIP,CFMIP,DAMIP,DCPP,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LUMIP,PMIP,RFMIP,VolMIP","AerChemMIP,C4MIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP,VolMIP","bab5bcdc-e5dd-11e5-8482-ac72891c3257","x",1,"FLUTC","x","x","UM:1","lo-la-ti__rlutcs","m01s02i206"
