"Priority","Long name","units","description","comment","Variable Name","CF Standard Name","cell_methods","positive","type","dimensions","CMOR Name","modeling_realm","frequency","cell_measures","prov","provNote","rowIndex","vid","MIPs (requesting)","MIPs (by experiment)","uid","AWI","CNRM","CMCC","ECEarth","MPI","METOFFICE","MO_key","STASH"
"1","Carbon Mass Flux out of Atmosphere due to Gross Primary Production on Land","kg m-2 s-1","unset","None","gpp","gross_primary_productivity_of_carbon","time: mean area: mean where land","down","real","longitude latitude time","gpp","land","mon","area: areacella","CMIP5 [Lmon] ((isd.002))",,"41","89c4bb4f45a0182fc00a1b86b13241a5","AerChemMIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,LUMIP,PMIP,RFMIP,VolMIP","AerChemMIP,C4MIP,CMIP6,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,PMIP,RFMIP,ScenarioMIP,VolMIP","baae7800-e5dd-11e5-8482-ac72891c3257","False",-999,"False","False","False","UM:1","lo-la-ti_a:m-land_gpp","m01s03i261"
"1","Carbon Mass Flux into Atmosphere due to Autotrophic (Plant) Respiration on Land","kg m-2 s-1","unset","None","ra","plant_respiration_carbon_flux","time: mean area: mean where land","up","real","longitude latitude time","ra","land","mon","area: areacella","CMIP5 [Lmon] ((isd.002))",,"42","2d38bda3114d03f7543b8af88aadd03a","AerChemMIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,LUMIP,PMIP,RFMIP,VolMIP","AerChemMIP,C4MIP,CMIP6,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,PMIP,RFMIP,ScenarioMIP,VolMIP","bab4c3ea-e5dd-11e5-8482-ac72891c3257","False",-999,"False","False","False","UM:1","lo-la-ti_a:m-land_ra","m01s03i263"
"1","Carbon Mass Flux out of Atmosphere due to Net Primary Production on Land","kg m-2 s-1","unset","None","npp","net_primary_productivity_of_carbon","time: mean area: mean where land","down","real","longitude latitude time","npp","land","mon","area: areacella","CMIP5 [Lmon] ((isd.002))",,"43","b3267e6a8cd7e4a5401e7fbca2c4bf5a","AerChemMIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,LUMIP,PMIP,RFMIP,VolMIP","AerChemMIP,C4MIP,CMIP6,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,PMIP,RFMIP,ScenarioMIP,VolMIP","bab26690-e5dd-11e5-8482-ac72891c3257","False",-999,"False","False","False","UM:1","lo-la-ti_a:m-land_npp","m01s03i262"
"1","Carbon Mass Flux into Atmosphere due to Heterotrophic Respiration on Land","kg m-2 s-1","unset","None","rh","heterotrophic_respiration_carbon_flux","time: mean area: mean where land","up","real","longitude latitude time","rh","land","mon","area: areacella","CMIP5 [Lmon] ((isd.002))",,"44","93723bb54a2c43450d75403102e618ac","AerChemMIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,LUMIP,PMIP,RFMIP,VolMIP","AerChemMIP,C4MIP,CMIP6,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,PMIP,RFMIP,ScenarioMIP,VolMIP","bab4f95a-e5dd-11e5-8482-ac72891c3257","False",1,"False","False","False","UM:1","lo-la-ti_a:m-land_rh","m01s03i293"
"2","Plant Functional Type Grid Fraction","%","The categories may differ from model to model, depending on their  PFT definitions.   This may include natural PFTs, anthropogenic PFTs, bare soil, lakes, urban areas, etc.   Sum of all should equal the fraction of the grid-cell that is land.","The categories may differ from model to model, depending on their  PFT definitions.   This may include natural PFTs, anthropogenic PFTs, bare soil, lakes, urban areas, etc.   Sum of all should equal the fraction of the grid-cell that is land.","landCoverFrac","area_fraction","time: mean","None","real","longitude latitude time vegtype","landCoverFrac","land","mon","area: areacella","CMIP5 [Lmon] ((isd.002))",,"63","f3710647d155ec76d2c4cdfa866be579","AerChemMIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,PMIP,RFMIP,VolMIP","AerChemMIP,CMIP6,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,PMIP,RFMIP,ScenarioMIP,VolMIP","bab09a7c-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","ANCIL","lo-la-ti-v__landCoverFrac","m01s19i013"
"2","Total Primary Deciduous Tree Fraction","%","""This is the fraction of the entire grid cell  that is covered by """"total primary deciduous trees.""""""","""This is the fraction of the entire grid cell  that is covered by """"total primary deciduous trees.""""""","treeFracPrimDec","area_fraction","time: mean","None","real","longitude latitude time  typepdec","treeFracPrimDec","land","mon","area: areacella","CMIP5 [Lmon] ((isd.002))",,"64","374e24b1cf7c24eb75126ea6e39ac478","AerChemMIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,RFMIP,VolMIP","AerChemMIP,CMIP6,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,RFMIP,ScenarioMIP,VolMIP","bababb4c-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","ANCIL","lo-la-ti-ty__treeFracPrimDec",
"2","Total Primary Evergreen Tree Cover Fraction","%","fraction of entire grid cell  that is covered by primary evergreen trees.","fraction of entire grid cell  that is covered by primary evergreen trees.","treeFracPrimEver","area_fraction","time: mean","None","real","longitude latitude time  typepever","treeFracPrimEver","land","mon","area: areacella","CMIP5 [Lmon] ((isd.002))",,"65","1e93ae651487e683206b923c11fd6db1","AerChemMIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,RFMIP,VolMIP","AerChemMIP,CMIP6,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,RFMIP,ScenarioMIP,VolMIP","babac2c2-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","ANCIL","lo-la-ti-ty__treeFracPrimEver",
"2","Total Secondary Deciduous Tree Cover Fraction","%","fraction of entire grid cell  that is covered by secondary deciduous trees.","fraction of entire grid cell  that is covered by secondary deciduous trees.","treeFracSecDec","area_fraction","time: mean","None","real","longitude latitude time  typesdec","treeFracSecDec","land","mon","area: areacella","CMIP5 [Lmon] ((isd.002))",,"66","e9289080901a39eba6ade178d596795a","AerChemMIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,RFMIP,VolMIP","AerChemMIP,CMIP6,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,RFMIP,ScenarioMIP,VolMIP","babaca24-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","ANCIL","lo-la-ti-ty__treeFracSecDec",
"2","Total Secondary Evergreen Tree Cover Fraction","%","fraction of entire grid cell  that is covered by secondary evergreen trees.","fraction of entire grid cell  that is covered by secondary evergreen trees.","treeFracSecEver","area_fraction","time: mean","None","real","longitude latitude time  typesever","treeFracSecEver","land","mon","area: areacella","CMIP5 [Lmon] ((isd.002))",,"67","b28e47214f0b71847c966828df0837ff","AerChemMIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,RFMIP,VolMIP","AerChemMIP,CMIP6,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,RFMIP,ScenarioMIP,VolMIP","babad172-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","ANCIL","lo-la-ti-ty__treeFracSecEver",
"2","Total C3 PFT Cover Fraction","%","fraction of entire grid cell  that is covered by C3 PFTs (including grass, crops, and trees).","fraction of entire grid cell  that is covered by C3 PFTs (including grass, crops, and trees).","c3PftFrac","area_fraction","time: mean","None","real","longitude latitude time  typec3pft","c3PftFrac","land","mon","area: areacella","CMIP5 [Lmon] ((isd.002))",,"68","2ca96cd5a4e83feb0d493bf9aa1a5b59","AerChemMIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,PMIP,RFMIP,VolMIP","AerChemMIP,CMIP6,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,PMIP,RFMIP,ScenarioMIP,VolMIP","baa897e6-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","False","lo-la-ti-ty__c3PftFrac","m01s19i013"
"2","Total C4 PFT Cover Fraction","%","fraction of entire grid cell  that is covered by C4 PFTs (including grass and crops).","fraction of entire grid cell  that is covered by C4 PFTs (including grass and crops).","c4PftFrac","area_fraction","time: mean","None","real","longitude latitude time  typec4pft","c4PftFrac","land","mon","area: areacella","CMIP5 [Lmon] ((isd.002))",,"69","351c26a0f5a0cefa8f1183f2f12e1aa3","AerChemMIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,PMIP,RFMIP,VolMIP","AerChemMIP,CMIP6,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,PMIP,RFMIP,ScenarioMIP,VolMIP","baa89f8e-e5dd-11e5-8482-ac72891c3257","False","False","False","False","False","False","lo-la-ti-ty__c4PftFrac","m01s19i013"
