Priority,Long name,units,description,comment,Variable Name,CF Standard Name,cell_methods,positive,type,dimensions,CMOR Name,modeling_realm,frequency,cell_measures,prov,provNote,rowIndex,vid,MIPs (requesting),MIPs (by experiment),uid,AWI,CNRM,CMCC,ECEarth,MPI,METOFFICE,MO_key,STASH
3,Ocean Vertical Momentum Diffusivity due to Form Drag,m2 s-1,unset,None,difvmfdo,ocean_vertical_momentum_diffusivity_due_to_form_drag,time: mean within years time: mean over years,None,real,longitude latitude olevel time2,difvmfdo,ocean,monClim,area: areacello volume: volcello,CMIP5 [Oclim] ((isd.002)),,25,62cb333ec6550e64596f563d114977af,"C4MIP,FAFMIP,HighResMIP,LUMIP,RFMIP","C4MIP,CMIP6,DAMIP,DECK,FAFMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,RFMIP,ScenarioMIP",baabe8b0-e5dd-11e5-8482-ac72891c3257,False,False,False,False,False,False,lo-la-ol-ti__difvmfdo,
3,Ocean Kinetic Energy Dissipation Per Unit Area due to Vertical Friction,W m-2,unset,None,dispkevfo,ocean_kinetic_energy_dissipation_per_unit_area_due_to_vertical_friction,time: mean within years time: mean over years,None,real,longitude latitude olevel time2,dispkevfo,ocean,monClim,area: areacello volume: volcello,CMIP5 [Oclim] ((isd.002)),,26,abb3f8b62cc0e93f4ef5487c41ef10cb,"C4MIP,FAFMIP,HighResMIP,LUMIP,RFMIP","C4MIP,CMIP6,DAMIP,DECK,FAFMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,RFMIP,ScenarioMIP",baabf756-e5dd-11e5-8482-ac72891c3257,False,False,False,False,False,False,lo-la-ol-ti__dispkevfo,
3,ocean tracer diffusivity due to parameterized mesoscale advection,m2/sec,"Ocean tracer diffusivity associated with parameterized eddy-induced advective transport. Sometimes this diffusivity is called the ""thickness"" diffusivity. For CMIP5, this diagnostic was called ""ocean tracer bolus laplacian diffusivity"".  The CMIP6 name is physically more relevant.",None,diftrblo,ocean_tracer_diffusivity_due_to_parameterized_mesoscale_advection,time: mean within years time: mean over years,None,real,longitude latitude olevel time2,diftrblo,ocean,monClim,area: areacello volume: volcello,CMIP5 [Oclim] ((isd.002)),,29,1cf6c7fa0adedf95b3eaad5fb3f96b1c,"C4MIP,FAFMIP,HighResMIP,LUMIP,RFMIP","C4MIP,CMIP6,DAMIP,DECK,FAFMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,RFMIP,ScenarioMIP",baabc542-e5dd-11e5-8482-ac72891c3257,False,False,False,False,False,False,lo-la-ol-ti__diftrblo,
3,Ocean Tracer Bolus Laplacian Diffusivity,m2 s-1,unset,None,diftrblo2d,ocean_tracer_bolus_laplacian_diffusivity,time: mean within years time: mean over years,None,real,longitude latitude time2,diftrblo2d,ocean,monClim,area: areacello,CMIP5 [Oclim] ((isd.002)),,29,398d3b61ed01516b232266f0bea9b76f,"C4MIP,FAFMIP,HighResMIP,LUMIP,RFMIP","C4MIP,CMIP6,DAMIP,DECK,FAFMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,RFMIP,ScenarioMIP",baabc7e0-e5dd-11e5-8482-ac72891c3257,False,False,False,False,False,False,lo-la-ti__diftrblo2d,
3,Ocean Tracer Bolus Biharmonic Diffusivity,m4 s-1,unset,None,diftrbbo,ocean_tracer_bolus_biharmonic_diffusivity,time: mean within years time: mean over years,None,real,longitude latitude olevel time2,diftrbbo,ocean,monClim,area: areacello volume: volcello,CMIP5 [Oclim] ((isd.002)),,30,b21073e1a8fa421ecd21766bc8442acd,"C4MIP,FAFMIP,HighResMIP,LUMIP,RFMIP","C4MIP,CMIP6,DAMIP,DECK,FAFMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,RFMIP,ScenarioMIP",baabc09c-e5dd-11e5-8482-ac72891c3257,False,False,False,False,False,False,lo-la-ol-ti__diftrbbo,
3,Ocean Tracer Bolus Biharmonic Diffusivity,m4 s-1,unset,None,diftrbbo2d,ocean_tracer_bolus_biharmonic_diffusivity,time: mean within years time: mean over years,None,real,longitude latitude time2,diftrbbo2d,ocean,monClim,area: areacello,CMIP5 [Oclim] ((isd.002)),,30,6e1c58338adf070656bbb71389727bde,"C4MIP,FAFMIP,HighResMIP,LUMIP,RFMIP","C4MIP,CMIP6,DAMIP,DECK,FAFMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,RFMIP,ScenarioMIP",baabc2ea-e5dd-11e5-8482-ac72891c3257,False,False,False,False,False,False,lo-la-ti__diftrbbo2d,
3,ocean tracer epineutral laplacian diffusivity,m2/sec,Ocean tracer diffusivity associated with parameterized eddy-induced diffusive transport oriented along neutral or isopycnal directions. Sometimes this diffusivity is called the neutral diffusivity or isopycnal diffusivity or Redi diffusivity.,None,diftrelo,ocean_tracer_epineutral_laplacian_diffusivity,time: mean within years time: mean over years,None,real,longitude latitude olevel time2,diftrelo,ocean,monClim,area: areacello volume: volcello,CMIP5 [Oclim] ((isd.002)),,31,b02d071fff99f2632aa8ac5e83e92215,"C4MIP,FAFMIP,HighResMIP,LUMIP,RFMIP","C4MIP,CMIP6,DAMIP,DECK,FAFMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,RFMIP,ScenarioMIP",baabd41a-e5dd-11e5-8482-ac72891c3257,False,False,False,False,False,False,lo-la-ol-ti__diftrelo,
3,Ocean Tracer Epineutral Laplacian Diffusivity,m2 s-1,unset,None,diftrelo2d,ocean_tracer_epineutral_laplacian_diffusivity,time: mean within years time: mean over years,None,real,longitude latitude time2,diftrelo2d,ocean,monClim,area: areacello,CMIP5 [Oclim] ((isd.002)),,31,70680e5732e775011bc49c1e458bd25e,"C4MIP,FAFMIP,HighResMIP,LUMIP,RFMIP","C4MIP,CMIP6,DAMIP,DECK,FAFMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,RFMIP,ScenarioMIP",baabd78a-e5dd-11e5-8482-ac72891c3257,False,False,False,False,False,False,lo-la-ti__diftrelo2d,
3,Ocean Tracer Epineutral Biharmonic Diffusivity,m4 s-1,unset,None,diftrebo,ocean_tracer_epineutral_biharmonic_diffusivity,time: mean within years time: mean over years,None,real,longitude latitude olevel time2,diftrebo,ocean,monClim,area: areacello volume: volcello,CMIP5 [Oclim] ((isd.002)),,32,00460a02b5fde2d2bc592e8ac81af0c5,"C4MIP,FAFMIP,HighResMIP,LUMIP,RFMIP","C4MIP,CMIP6,DAMIP,DECK,FAFMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,RFMIP,ScenarioMIP",baabcbe6-e5dd-11e5-8482-ac72891c3257,False,False,False,False,False,False,lo-la-ol-ti__diftrebo,
3,Ocean Tracer Epineutral Biharmonic Diffusivity,m4 s-1,unset,None,diftrebo2d,ocean_tracer_epineutral_biharmonic_diffusivity,time: mean within years time: mean over years,None,real,longitude latitude time2,diftrebo2d,ocean,monClim,area: areacello,CMIP5 [Oclim] ((isd.002)),,32,57a83013f6c45df2a9bc96c0b33d5df3,"C4MIP,FAFMIP,HighResMIP,LUMIP,RFMIP","C4MIP,CMIP6,DAMIP,DECK,FAFMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,RFMIP,ScenarioMIP",baabd028-e5dd-11e5-8482-ac72891c3257,False,False,False,False,False,False,lo-la-ti__diftrebo2d,
