"priority","long_name","units","description","comment","name","standard_name","cell_methods","positive","type","dimensions","out_name","modeling_realm","frequency","cell_measures","prov","provNote","rowIndex","vid","MIPs (requesting)","MIPs (by experiment)","uid","AWI","CNRM","CMCC","ECEarth","MPI","METOFFICE","MO_key","STASH"
"1","Temperature at snow-ice interface","K","Report surface temperature of ice where snow thickness is zero",,"sitempsnic","snow_sea_ice_interface_temperature","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice",,,"longitude latitude time","sitempsnic","seaIce","mon","area: areacella","SIMIP [seaicemon]",,"17","590e34fe-9e49-11e5-803c-0d0b866b59f3","C4MIP,DAMIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,RFMIP,SIMIP","C4MIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP","0b0cf8be-00a8-11e6-ab7d-5404a60d96b5","x","False","x","False","False","CICE:1","lo-la-ti_a:m-seaice_sitempsnic","Structure not defined"
"2","Temperature at ice-ocean interface","K","Report temperature at interface, NOT temperature within lowermost model layer",,"sitempbot","sea_ice_bottom_temperature","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice",,,"longitude latitude time","sitempbot","seaIce","mon","area: areacella","SIMIP [seaicemon]",,"18","5914d6d8-9e49-11e5-803c-0d0b866b59f3","C4MIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,RFMIP,SIMIP","C4MIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP","0b0cfe36-00a8-11e6-ab7d-5404a60d96b5","False","False","False","False","False","CICE:1","lo-la-ti_a:m-seaice_sitempbot","Structure not defined"
"2","Age of sea ice","s","Age of sea ice",,"siage","age_of_sea_ice","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice",,,"longitude latitude time","siage","seaIce","mon","area: areacello","SIMIP [seaicemon]",,"19","5917369e-9e49-11e5-803c-0d0b866b59f3","C4MIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,RFMIP,SIMIP","C4MIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP","0b0d035e-00a8-11e6-ab7d-5404a60d96b5","False","False","False","False","False","CICE:1","lo-la-ti_a:m-seaice_siage","Structure not defined"
"1","Sea-ice or snow albedo","1.0","Mean surface albedo of entire ice-covered part of grid cell",,"sialb","sea_ice_albedo","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice",,,"longitude latitude time","sialb","seaIce","mon","area: areacello","SIMIP [seaicemon]",,"20","59174fb2-9e49-11e5-803c-0d0b866b59f3","C4MIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,RFMIP,SIMIP","C4MIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP","0b0d0872-00a8-11e6-ab7d-5404a60d96b5","x","False","x","False","False","CICE:1","lo-la-ti_a:m-seaice_sialb","Structure not defined"
"1","Mass of salt in sea ice per area","kg / m2","Total mass of all salt in sea ice divided by grid-cell area",,"sisaltmass","sea_ice_salt_mass","time: mean area: mean where sea_ice over sea",,,"longitude latitude time","sisaltmass","seaIce","mon","area: areacella","SIMIP [seaicemon]",,"21","590c7920-9e49-11e5-803c-0d0b866b59f3","C4MIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,RFMIP,SIMIP","C4MIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP","0b0d0de0-00a8-11e6-ab7d-5404a60d96b5","False","False","False","False","False","False","lo-la-ti_a:m-seaice_sisaltmass","Structure not defined"
"1","Meltpond area fraction","1.0","Area fraction of grid cell that is covered by melt ponds",,"simpconc","melt_pond_fraction","time: mean area: mean where sea_ice over sea",,,"longitude latitude time","simpconc","seaIce","mon","area: areacella","SIMIP [seaicemon]",,"22","590eb1ea-9e49-11e5-803c-0d0b866b59f3","C4MIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,RFMIP,SIMIP","C4MIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP","0b0d1344-00a8-11e6-ab7d-5404a60d96b5","x","False","False","False","False","False","lo-la-ti_a:m-seaice_simpconc","Structure not defined"
"1","Thickness of refozen ice on melt pond","m","Volume of refrozen ice on melt ponds divided by meltpond covered area",,"simprefrozen","melt_pond_refrozen_ice","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice",,,"longitude latitude time","simprefrozen","seaIce","mon","area: areacella","SIMIP [seaicemon]",,"24","591523cc-9e49-11e5-803c-0d0b866b59f3","C4MIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,RFMIP,SIMIP","C4MIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP","0b0d1da8-00a8-11e6-ab7d-5404a60d96b5","x","False","False","False","False","False","lo-la-ti_a:m-seaice_simprefrozen","Structure not defined"
"1","Ridged ice area fraction","1.0","Area fraction of grid cell covered by ridged sea ice",,"sirdgconc","fraction_of_ridged_sea_ice","time: mean area: mean where sea_ice over sea",,,"longitude latitude time","sirdgconc","seaIce","mon","area: areacella","SIMIP [seaicemon]",,"25","590dfb2e-9e49-11e5-803c-0d0b866b59f3","C4MIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,RFMIP,SIMIP","C4MIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP","0b0d2320-00a8-11e6-ab7d-5404a60d96b5","False","False","False","False","False","False","lo-la-ti_a:m-seaice_sirdgconc","Structure not defined"
"1","Ridged ice thickness","m","Total volume of ridged sea ice divided by area of ridges",,"sirdgthick","thickness_of_ridged_sea_ice","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice",,,"longitude latitude time","sirdgthick","seaIce","mon","area: areacella","SIMIP [seaicemon]",,"26","5914eb78-9e49-11e5-803c-0d0b866b59f3","C4MIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,RFMIP,SIMIP","C4MIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP","0b0d287a-00a8-11e6-ab7d-5404a60d96b5","False","False","False","False","False","False","lo-la-ti_a:m-seaice_sirdgthick","Structure not defined"
"1","Sea ice salinity","g kg-1","Mean sea-ice salinity of all sea ice in grid cell",,"sisali","sea_ice_salinity","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice",,,"longitude latitude time","sisali","seaIce","mon","area: areacella","SIMIP [seaicemon]",,"27","5913e674-9e49-11e5-803c-0d0b866b59f3","C4MIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,RFMIP,SIMIP","C4MIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP","0b0d2dca-00a8-11e6-ab7d-5404a60d96b5","False","False","False","False","False","False","lo-la-ti_a:m-seaice_sisali","Structure not defined"
"1","Sea-ice freeboard","m","Mean height of sea-ice surface (=snow-ice interface when snow covered) above sea level",,"sifb","sea_ice_freeboard","time: mean where sea_ice area: mean where sea_ice area: mean where sea_ice",,,"longitude latitude time","sifb","seaIce","mon","area: areacella","SIMIP [seaicemon]",,"28","590dac64-9e49-11e5-803c-0d0b866b59f3","C4MIP,FAFMIP,GMMIP,GeoMIP,HighResMIP,RFMIP,SIMIP","C4MIP,CMIP6,DAMIP,DCPP,DECK,FAFMIP,GMMIP,GeoMIP,HighResMIP,LS3MIP,LUMIP,OMIP,PMIP,RFMIP,ScenarioMIP","0b0d33c4-00a8-11e6-ab7d-5404a60d96b5","False","False","False","False","False","False","lo-la-ti_a:m-seaice_sifb","Structure not defined"
