"priority","long_name","units","description","comment","name","standard_name","cell_methods","positive","type","dimensions","out_name","modeling_realm","frequency","cell_measures","prov","provNote","rowIndex","vid","MIPs (requesting)","MIPs (by experiment)","uid","AWI","CNRM","CMCC","ECEarth","MPI","METOFFICE","MO_key","STASH"
"0","Surface Downward Eastward Wind Stress","Pa","unset","None","tauu","surface_downward_eastward_stress","time: mean","down","real","longitude latitude time","tauu","atmos","day",,"SPECS [day] ((isd.002))",,"0","3abb7c5b4c4650e9d17a8439004aebea","DCPP,DynVar","AerChemMIP,CMIP6,DCPP,DECK,HighResMIP,ScenarioMIP,SolarMIP,VolMIP","bab97ade-e5dd-11e5-8482-ac72891c3257",,,,"x",,"UM:1","lo-la-ti__tauu","m01s03i460"
"0","Surface Downward Northward Wind Stress","Pa","unset","None","tauv","surface_downward_northward_stress","time: mean","down","real","longitude latitude time","tauv","atmos","day",,"SPECS [day] ((isd.002))",,"0","bd10cebbde1593b65e5220911f9a997c","DCPP,DynVar","AerChemMIP,CMIP6,DCPP,DECK,HighResMIP,ScenarioMIP,SolarMIP,VolMIP","bab99668-e5dd-11e5-8482-ac72891c3257",,,,"x",,"UM:1","lo-la-ti__tauv","m01s03i461"
