"priority","long_name","units","description","comment","name","standard_name","cell_methods","positive","type","dimensions","out_name","modeling_realm","frequency","cell_measures","prov","provNote","rowIndex","vid","MIPs (requesting)","MIPs (by experiment)","uid","AWI","CNRM","CMCC","ECEarth","MPI","METOFFICE","MO_key","STASH"
"1","Sea Water X Velocity","m s-1","Prognostic x-ward velocity component resolved by the model.","levels above 100m","uo","sea_water_x_velocity","time: point",,"real","longitude latitude olev100m time","uo","ocean","6hr",,"RH additional",,,,,,"primO6hr_uo",0,,,"False",,"False","lo-la-ol-ti__uo",
"1","Sea Water Y Velocity","m s-1","Prognostic x-ward velocity component resolved by the model.","levels above 100m","vo","sea_water_y_velocity","time: point",,"real","longitude latitude olev100m time","vo","ocean","6hr",,"RH additional",,,,,,"primO6hr_vo",0,,,"False",,"False","lo-la-ol-ti__vo",
