"included","table_id","priority","long_name","units","comment","questions & notes","out_name","standard_name","uncinfirmed or proposed standard name","unformatted units","cell_methods","valid_min","valid_max","ok_min_mean_abs","ok_max_mean_abs","positive","dimensions","type","name","modeling_realm","frequency","cell_measures","flag_values","flag_meanings","OMIP priority","OMIP override"
"0","LImon","1","Surface Snow Melt","kg m-2 s-1","Computed as the total surface melt water on the land portion of the grid cell divided by the land area in the grid cell; report as 0.0 for snow-free land regions; report as 0.0 where the land fraction is 0.","None","snm","surface_snow_melt_flux","None","kg m-2 s-1","time: mean area: mean where land","","","","","","longitude latitude time","real","snm","landIce land","mon","area: areacella","None","None","",""
"0","LImon","1","Surface Snow and Ice Sublimation Flux","kg m-2 s-1","The snow and ice sublimation flux is the loss of snow and ice mass resulting from their conversion to water vapor.  Computed as the total sublimation on the land portion of the grid cell divided by the land area in the grid cell; reported as 0.0 for snow-free land regions; reported as 0.0 where the land fraction is 0.","None","sbl","surface_snow_and_ice_sublimation_flux","None","kg m-2 s-1","time: mean area: mean where land","","","","","","longitude latitude time","real","sbl","landIce land","mon","area: areacella","None","None","",""
"0","LImon","1","Downward Heat Flux into Snow Where Land over Land","W m-2","the net downward heat flux from the atmosphere into the snow that lies on land divided by the land area in the grid cell; reported as 0.0 for snow-free land regions or where the land fraction is 0.","None","hfdsn","surface_downward_heat_flux_in_snow","None","W m-2","time: mean area: mean where land","","","","","down","longitude latitude time","real","hfdsn","landIce land","mon","area: areacella","None","None","",""
"1","OImon","1","Sea Ice Area Fraction","%","fraction of grid cell covered by sea ice.","None","sic","sea_ice_area_fraction","None","%","time: mean","","","","","","longitude latitude time","real","sic","seaIce ocean","mon","area: areacello","None","None","",""
"1","OImon","1","Sea Ice Thickness","m","the mean thickness of sea ice in the ocean portion of the grid cell (averaging over the entire ocean portion, including the ice-free fraction).  Reported as 0.0 in regions free of sea ice.","None","sit","sea_ice_thickness","None","m","time: mean area: mean where sea","","","","","","longitude latitude time","real","sit","seaIce ocean","mon","area: areacello","None","None","",""
"0","OImon","1","Sea Ice Plus Surface Snow Amount","kg m-2","the  mass per unit area of sea ice plus snow in the ocean portion of the grid cell (averaging over the entire ocean portion, including the ice-free fraction).  Reported as 0.0 in regions free of sea ice.","None","sim","sea_ice_and_surface_snow_amount","None","kg m-2","time: mean area: mean where sea","","","","","","longitude latitude time","real","sim","seaIce ocean","mon","area: areacello","None","None","",""
"0","OImon","1","Water Evaporation Flux from Sea Ice","kg m-2 s-1","the average rate that water mass evaporates (or sublimates) from the sea ice surface (i.e., kg/s) divided by the area of the ocean (i.e., open ocean + sea ice) portion of the grid cell. This quantity, multiplied both by the oean area of the grid cell and by the length of the month, should yield the total mass of water evaporated (or sublimated) from the sea ice.  Reported as 0.0 in regions free of sea ice.  [This was computed differently in CMIP3.]","None","evap","water_evaporation_flux","None","kg m-2 s-1","time: mean area: mean where sea_ice over sea","","","","","up","longitude latitude time","real","evap","seaIce","mon","area: areacello","None","None","",""
"1","OImon","1","Snow Depth","m","the mean thickness of snow in the ocean portion of the grid cell (averaging over the entire ocean portion, including the snow-free ocean fraction).  Reported as 0.0 in regions free of snow-covered sea ice.","None","snd","surface_snow_thickness","None","m","time: mean area: mean where sea","","","","","","longitude latitude time","real","snd","seaIce","mon","area: areacello","None","None","",""
"1","OImon","1","Sea Ice Albedo","1","Reported as ""missing"" if there is no sunlight or if a region is free of sea ice.","None","ialb","sea_ice_albedo","None","1","time: mean area: mean where sea_ice","","","","","","longitude latitude time","real","ialb","seaIce","mon","area: areacello","None","None","",""
"1","OImon","1","Surface Temperature of Sea Ice","K","When computing the time-mean here, the time-samples, weighted by the area of sea ice in the grid cell, are accumulated and then divided by the sum of the weights.  Reported as ""missing"" in regions free of sea ice.  Note this will be the surface snow temperature in regions where snow covers the sea ice.","None","tsice","surface_temperature","None","K","time: mean (weighted by area of sea ice)","","","","","","longitude latitude time","real","tsice","seaIce","mon","area: areacello","None","None","",""
"0","OImon","1","Temperature at Interface Between Sea Ice and Snow","K","When computing the time-mean here, the time-samples, weighted by the area of snow-covered sea ice in the grid cell, are accumulated and then divided by the sum of the weights.  Reported as ""missing"" in regions free of snow-covered sea ice.","None","tsnint","sea_ice_surface_temperature","None","K","time: mean (weighted by area of snow-covered sea ice)","","","","","","longitude latitude time","real","tsnint","seaIce","mon","area: areacello","None","None","",""
"0","OImon","1","Surface Rainfall Rate into the Sea Ice Portion of the Grid Cell","kg m-2 s-1","where sea ice over sea: this is the the water mass per unit time falling as rain onto the sea ice portion of a grid cell divided by the area of the ocean portion of the grid cell (including both ice-free and sea-ice covered fractions).  Reported as 0. in regions free of sea ice.","None","pr","rainfall_flux","None","kg m-2 s-1","time: mean area: mean where sea_ice over sea","","","","","","longitude latitude time","real","pr","seaIce","mon","area: areacello","None","None","",""
"0","OImon","1","Surface Snowfall Rate into the Sea Ice Portion of the Grid Cell","kg m-2 s-1","where sea ice over sea: this is computed as the total mass per unit time of solid-phase precipitation falling onto the sea ice portion of a grid cell divided by the area of the ocean portion of the grid cell (including both ice-free and sea-ice covered fractions).  Reported as 0. in regions free of sea ice. (Snowfall flux includes all types of solid-phase precipitation.)","None","prsn","snowfall_flux","None","kg m-2 s-1","time: mean area: mean where sea_ice over sea","","","","","","longitude latitude time","real","prsn","seaIce","mon","area: areacello","None","None","",""
"0","OImon","1","Frazil Sea Ice Growth (Leads) Rate","kg m-2 s-1","the rate of change of sea ice mass due to frazil sea ice formation divided by the area of the ocean portion of the grid cell.  Reported as 0.0 in regions free of sea ice.","None","grFrazil","tendency_of_sea_ice_amount_due_to_frazil_ice_accumulation_in_leads","None","kg m-2 s-1","time: mean area: mean where sea","","","","","","longitude latitude time","real","grFrazil","seaIce","mon","area: areacello","None","None","",""
"0","OImon","1","Congelation Sea Ice Growth Rate","kg m-2 s-1","the rate of change of sea ice mass due to congelation sea ice divided by the area of the ocean portion of the grid cell.  Reported as 0.0 in regions free of sea ice.","None","grCongel","tendency_of_sea_ice_amount_due_to_congelation_ice_accumulation","None","kg m-2 s-1","time: mean area: mean where sea","","","","","","longitude latitude time","real","grCongel","seaIce","mon","area: areacello","None","None","",""
"0","OImon","1","Lateral Sea Ice Growth Rate","kg m-2 s-1","the rate of change of sea ice mass due to lateral growth alone of the sea ice divided by the area of the ocean portion of the grid cell.  Reported as 0.0 in regions free of sea ice.","None","grLateral","tendency_of_sea_ice_amount_due_to_lateral_growth_of_ice_floes","None","kg m-2 s-1","time: mean area: mean where sea","","","","","","longitude latitude time","real","grLateral","seaIce","mon","area: areacello","None","None","",""
"0","OImon","1","Snow-Ice Formation Rate","kg m-2 s-1","the rate of change of sea ice mass due to transformation of snow to sea ice, divided by the area of the ocean portion of the grid cell.  Reported as 0.0 in regions free of snow-covered sea ice.","None","snoToIce","tendency_of_sea_ice_amount_due_to_snow_conversion","None","kg m-2 s-1","time: mean area: mean where sea","","","","","","longitude latitude time","real","snoToIce","seaIce","mon","area: areacello","None","None","",""
"0","OImon","1","Snow Melt Rate","kg m-2 s-1","the rate of change of snow mass  due to melting, divided by the area of the ocean portion of the grid cell.  Reported as 0.0 in regions free of sea ice.  Includes falling snow that melts on impact with the surface.","None","snomelt","surface_snow_melt_flux","None","kg m-2 s-1","time: mean area: mean where sea","","","","","","longitude latitude time","real","snomelt","seaIce","mon","area: areacello","None","None","",""
"0","OImon","1","Rate of Melt at Upper Surface of Sea Ice","kg m-2 s-1","the rate of change of sea ice mass due to melting at its upper surface, divided by the area of the ocean portion of the grid cell.  Reported as 0.0 in regions free of sea ice. Does not include rate of change of snow mass.","None","tmelt","tendency_of_sea_ice_amount_due_to_surface_melting","None","kg m-2 s-1","time: mean area: mean where sea","","","","","","longitude latitude time","real","tmelt","seaIce","mon","area: areacello","None","None","",""
"0","OImon","1","Rate of Melt at Sea Ice Base","kg m-2 s-1","the rate of change of sea ice mass due to melting at its lower surface, divided by the area of the ocean portion of the grid cell.  Reported as 0.0 in regions free of sea ice.","None","bmelt","tendency_of_sea_ice_amount_due_to_basal_melting","None","kg m-2 s-1","time: mean area: mean where sea","","","","","","longitude latitude time","real","bmelt","seaIce","mon","area: areacello","None","None","",""
"0","OImon","1","Downwelling Shortwave over Sea Ice","W m-2","the downwelling shortwave flux in regions of sea ice divided by the area of the ocean portion of the grid cell.","None","rsdssi","surface_downwelling_shortwave_flux_in_air","None","W m-2","time: mean area: mean where sea_ice over sea","","","","","down","longitude latitude time","real","rsdssi","seaIce","mon","area: areacello","None","None","",""
"0","OImon","1","Upward Shortwave over Sea Ice","W m-2","the upward shortwave flux in regions of sea ice divided by the area of the ocean portion of the grid cell.","None","rsussi","surface_upwelling_shortwave_flux_in_air","None","W m-2","time: mean area: mean where sea_ice over sea","","","","","up","longitude latitude time","real","rsussi","seaIce","mon","area: areacello","None","None","",""
